latitude,longitude,incident_cause,injury_type,value,datetime,description
-10.068531422300886,32.62177482697437,Drought impact,Minor Injury,613,2019-06-19 19:42:44,Single vehicle crash
-10.651725601716283,32.526497211492966,Heavy equipment accident,Fatalities,267,2019-06-16 22:02:59,Road accident
-16.25209925652063,34.23632474153124,Machinery malfunction,Minor Injury,784,2019-06-07 05:06:29,Pedestrian hit
-16.414485706755077,32.72726003667703,Flood damage,Fatalities,156,2019-06-18 11:06:47,Pedestrian hit
-11.832178695155934,34.21278132464086,Chemical burn,Moderate Injury,340,2019-06-29 02:32:12,Multiple vehicle accident
-14.01111513644345,31.941480271869874,Drought impact,Serious Injury,305,2019-06-11 13:44:48,Traffic jam due to accident
-15.113227595104243,32.27142659836733,Falling from tractor,Fatalities,101,2019-06-24 19:32:37,Road accident
-12.160190022260245,32.797179405840495,Drought impact,Minor Injury,1390,2019-06-15 15:25:46,Single vehicle crash
-14.057741212661337,34.07430579090694,Chemical burn,Serious Injury,27,2019-06-21 07:00:00,Traffic jam due to accident
-12.498010568788862,34.386331330546014,Chemical burn,Serious Injury,255,2019-06-12 12:30:24,Hit and run
-13.112850302900931,33.46315918844693,Snake bite,Fatalities,62,2019-06-22 15:39:22,Pedestrian hit
-12.119414135585245,33.475332021725826,Snake bite,Moderate Injury,131,2019-06-25 16:13:44,Single vehicle crash
-13.589605103385058,34.57908673153853,Crop fire,Fatalities,266,2019-06-05 00:31:55,Road accident
-11.219589437635454,31.77265152339171,Falling from tractor,Serious Injury,54,2019-06-09 12:49:51,Vehicle collision
-15.344863839376092,33.06071649691791,Pesticide poisoning,Minor Injury,212,2019-06-10 01:59:37,Traffic jam due to accident
-11.228883314170181,34.952079946192164,Heavy equipment accident,Minor Injury,436,2019-06-01 18:37:49,Pedestrian hit
-13.499060121570501,34.09874886444496,Snake bite,Moderate Injury,1330,2019-06-25 22:55:37,Roadside emergency
-9.811688689310296,33.04541944571147,Chemical burn,Fatalities,239,2019-06-28 20:28:14,Roadside emergency
-12.67356864273224,35.29587817762551,Crop fire,Serious Injury,338,2019-06-05 19:08:33,Road accident
-9.024310516317268,34.769586000699555,Drought impact,Moderate Injury,1386,2019-06-04 00:45:23,Traffic jam due to accident
-11.982574897538548,32.75898597105746,Crop fire,Fatalities,70,2019-06-07 05:00:12,Single vehicle crash
-14.995922944726626,34.26534775660184,Animal attack,Serious Injury,19,2019-06-09 19:12:35,Pedestrian hit
-10.230328624349742,34.06917288362827,Snake bite,Serious Injury,15,2019-06-11 19:45:10,Pedestrian hit
-14.029691456255579,33.29870413959437,Heavy equipment accident,Moderate Injury,1136,2019-06-21 12:44:40,Roadside emergency
-14.009474860573013,33.16314607365101,Crop fire,Minor Injury,363,2019-06-08 12:33:01,Hit and run
-16.526516688563234,33.07049948011179,Chemical burn,Minor Injury,1311,2019-06-22 11:55:37,Single vehicle crash
-12.406738985616954,34.15393690224676,Snake bite,Serious Injury,211,2019-06-17 08:00:40,Traffic jam due to accident
-12.520644675251791,33.46194334846345,Pesticide poisoning,Moderate Injury,953,2019-06-23 19:35:40,Hit and run
-13.942747870352271,35.004177928475634,Pesticide poisoning,Moderate Injury,555,2019-06-09 22:26:25,Road accident
-9.653088414719473,34.361626359890494,Falling from tractor,Moderate Injury,361,2019-06-21 16:48:18,Traffic jam due to accident
-15.753875265551839,31.98692915860936,Drought impact,Fatalities,180,2019-06-12 14:41:25,Pedestrian hit
-14.149106878918062,34.245066166359535,Snake bite,Serious Injury,184,2019-06-15 21:31:03,Hit and run
-14.21698536550017,32.78374384854073,Chemical burn,Minor Injury,381,2019-06-14 20:56:56,Traffic jam due to accident
-16.044444027756896,34.05753548694756,Flood damage,Fatalities,19,2019-06-24 09:07:23,Traffic jam due to accident
-12.945271209371345,34.40332244716967,Machinery malfunction,Minor Injury,535,2019-06-09 03:15:46,Vehicle collision
-11.298355804744219,32.62408358904989,Machinery malfunction,Serious Injury,65,2019-06-04 01:59:06,Multiple vehicle accident
-12.702093602028329,33.51916023372626,Snake bite,Serious Injury,373,2019-06-24 01:09:57,Traffic jam due to accident
-15.528887868751937,32.46368645676351,Machinery malfunction,Moderate Injury,412,2019-06-01 21:16:39,Roadside emergency
-13.773030857020682,31.917261948114575,Chemical burn,Fatalities,50,2019-06-28 07:45:47,Roadside emergency
-16.75931765566234,33.20876663700404,Falling from tractor,Moderate Injury,630,2019-06-06 21:04:41,Hit and run
-9.859640176926373,33.14725931651013,Chemical burn,Minor Injury,689,2019-06-20 09:30:24,Hit and run
-16.106399448784966,35.65210274318886,Snake bite,Minor Injury,1378,2019-06-26 09:27:46,Road accident
-12.019693684424219,33.477555310742666,Falling from tractor,Fatalities,108,2019-06-18 15:03:06,Pedestrian hit
-8.919531742941484,33.030935415909916,Drought impact,Fatalities,163,2019-06-17 08:50:11,Roadside emergency
-12.503372551480961,34.00868102659803,Drought impact,Fatalities,299,2019-06-18 16:42:50,Roadside emergency
-9.415387179913758,32.06151888066677,Animal attack,Moderate Injury,1178,2019-06-29 11:04:25,Multiple vehicle accident
-14.898151231054289,35.518196314381065,Flood damage,Minor Injury,885,2019-06-24 22:48:54,Traffic jam due to accident
-10.723155390767444,34.224441780540495,Crop fire,Minor Injury,565,2019-06-25 19:48:05,Traffic jam due to accident
-12.545811940830934,34.69915776696576,Animal attack,Moderate Injury,1143,2019-06-10 12:57:52,Pedestrian hit
-11.037486990710025,32.38509263516872,Snake bite,Minor Injury,503,2019-06-22 23:09:32,Hit and run
-16.283139340785407,33.33153229790061,Drought impact,Fatalities,228,2019-06-01 13:51:05,Roadside emergency
-15.602519437507375,33.38384888904891,Falling from tractor,Fatalities,246,2019-06-19 06:33:34,Roadside emergency
-15.719058079157799,34.9643535178483,Heavy equipment accident,Minor Injury,1363,2019-06-27 05:35:40,Roadside emergency
-11.303290921935453,31.714897251847262,Animal attack,Fatalities,279,2019-06-04 19:24:21,Multiple vehicle accident
-10.04980783910998,32.90137830907889,Snake bite,Serious Injury,115,2019-06-18 05:48:47,Pedestrian hit
-10.805558630891559,35.595696042403446,Machinery malfunction,Fatalities,31,2019-06-13 07:57:37,Vehicle collision
-16.537136942713257,33.590550712284625,Flood damage,Fatalities,21,2019-06-15 08:33:00,Multiple vehicle accident
-9.868296600834455,33.22480406976627,Heavy equipment accident,Minor Injury,1344,2019-06-09 17:31:27,Vehicle collision
-13.957451033778792,32.18452284798988,Chemical burn,Minor Injury,1312,2019-06-07 13:07:43,Hit and run
-13.614604254942464,35.567691929366944,Snake bite,Serious Injury,379,2019-06-23 12:22:24,Hit and run
-15.944192742736128,31.789304369466265,Heavy equipment accident,Serious Injury,381,2019-06-01 18:06:20,Road accident
-10.902880507432261,34.62923369102869,Chemical burn,Fatalities,155,2019-06-09 03:54:30,Road accident
-15.327197488546615,34.75365522696249,Drought impact,Fatalities,172,2019-06-16 04:46:19,Vehicle collision
-12.285198216609874,32.67488059561291,Crop fire,Serious Injury,106,2019-06-26 04:02:30,Roadside emergency
-10.079541412552889,34.36937143670763,Snake bite,Serious Injury,274,2019-06-07 22:27:14,Hit and run
-16.069041500164914,32.07799941174238,Pesticide poisoning,Serious Injury,236,2019-06-21 17:08:27,Single vehicle crash
-12.513375554796278,32.72790717507104,Drought impact,Moderate Injury,414,2019-06-10 18:37:59,Roadside emergency
-14.921265199948085,34.83009187363737,Crop fire,Fatalities,204,2019-06-09 05:34:45,Traffic jam due to accident
-14.046872891702266,35.13415732045282,Animal attack,Minor Injury,1043,2019-06-09 11:04:54,Vehicle collision
-13.002459566798468,34.11960619413277,Flood damage,Minor Injury,183,2019-06-05 06:20:13,Roadside emergency
-13.949818702863942,33.71708019000911,Machinery malfunction,Fatalities,18,2019-06-18 06:42:03,Pedestrian hit
-11.60888196287614,32.340843921651164,Drought impact,Minor Injury,207,2019-06-21 09:55:05,Pedestrian hit
-12.957730649018627,31.959911770993436,Heavy equipment accident,Fatalities,187,2019-06-13 04:51:27,Hit and run
-12.123930106828071,32.175890152755294,Pesticide poisoning,Serious Injury,376,2019-06-11 05:04:33,Pedestrian hit
-10.907524871102545,32.61033490838055,Drought impact,Moderate Injury,1469,2019-06-24 15:54:59,Roadside emergency
-12.334794140375013,33.063031027511805,Pesticide poisoning,Minor Injury,311,2019-06-16 10:47:31,Vehicle collision
-12.105312585753751,33.21840172102351,Drought impact,Serious Injury,186,2019-06-23 04:37:30,Multiple vehicle accident
-12.28126541609455,33.08143420361245,Snake bite,Minor Injury,775,2019-06-26 00:25:30,Hit and run
-13.761182171168224,32.65665911550117,Flood damage,Moderate Injury,1039,2019-06-13 11:01:02,Traffic jam due to accident
-14.090548734040814,33.728508017136726,Falling from tractor,Fatalities,25,2019-06-19 05:34:49,Multiple vehicle accident
-9.609810244754254,34.978132988602276,Heavy equipment accident,Fatalities,152,2019-06-14 02:49:55,Pedestrian hit
-11.937784878320226,32.817626012347056,Snake bite,Fatalities,135,2019-06-22 22:53:02,Single vehicle crash
-14.832505350946704,35.441852595644846,Drought impact,Fatalities,185,2019-06-14 23:30:36,Multiple vehicle accident
-12.808965848143949,35.16841318042644,Heavy equipment accident,Moderate Injury,503,2019-06-11 13:07:14,Vehicle collision
-14.147122604191116,32.35058627695435,Falling from tractor,Moderate Injury,820,2019-06-10 07:45:20,Traffic jam due to accident
-9.3384761646338,34.823652788758096,Crop fire,Moderate Injury,1428,2019-06-29 00:57:15,Traffic jam due to accident
-16.719951125821424,33.98536603397836,Snake bite,Minor Injury,887,2019-06-19 19:55:23,Single vehicle crash
-14.98409760223115,33.95363843419882,Animal attack,Moderate Injury,1255,2019-06-02 09:45:05,Pedestrian hit
-13.86810614719776,33.25852934171037,Animal attack,Fatalities,53,2019-06-18 08:37:00,Single vehicle crash
-12.89215588755436,33.69456587676076,Machinery malfunction,Minor Injury,597,2019-06-27 12:59:51,Pedestrian hit
-9.998984382845915,33.28282795861968,Heavy equipment accident,Serious Injury,76,2019-06-19 04:07:12,Roadside emergency
-16.079535632415055,33.847341170289376,Falling from tractor,Minor Injury,318,2019-06-04 08:26:24,Multiple vehicle accident
-10.357256852673087,34.19668220897964,Chemical burn,Serious Injury,66,2019-06-19 19:09:52,Vehicle collision
-16.33644168982491,34.38024307337983,Falling from tractor,Fatalities,178,2019-06-21 18:38:42,Hit and run
-10.066757138673493,33.81862552253533,Crop fire,Serious Injury,162,2019-06-14 11:50:28,Vehicle collision
-16.368465241340132,34.56683138662178,Animal attack,Minor Injury,874,2019-06-08 11:27:18,Hit and run
-16.634607423015964,32.269461075131005,Falling from tractor,Fatalities,99,2019-06-26 01:30:50,Road accident
-11.22521714493962,32.54945066397286,Crop fire,Serious Injury,153,2019-06-01 17:25:02,Hit and run
-8.831873387895897,34.95219061613411,Flood damage,Moderate Injury,1072,2019-06-02 17:39:56,Single vehicle crash
-9.634016204097055,32.9872107922718,Drought impact,Moderate Injury,1334,2019-06-27 17:52:22,Vehicle collision
-12.189292610088891,31.800659546905436,Machinery malfunction,Serious Injury,367,2019-06-18 18:57:39,Pedestrian hit
-9.468356963708313,32.319012952685405,Crop fire,Fatalities,99,2019-06-01 19:44:50,Vehicle collision
-16.737758949011084,32.59551316060539,Falling from tractor,Fatalities,131,2019-06-25 17:47:09,Single vehicle crash
-9.008714711327215,35.50099863606257,Pesticide poisoning,Fatalities,272,2019-06-06 01:28:14,Pedestrian hit
-12.868732229307488,33.97924405856617,Falling from tractor,Serious Injury,214,2019-06-12 01:37:21,Multiple vehicle accident
-11.018518109924448,35.40361373228597,Heavy equipment accident,Serious Injury,339,2019-06-29 07:07:12,Roadside emergency
-10.237734058967781,33.98764686796664,Crop fire,Serious Injury,297,2019-06-11 12:45:20,Road accident
-11.053895551432667,33.608243582945896,Pesticide poisoning,Fatalities,89,2019-06-10 09:14:59,Pedestrian hit
-12.515757245602064,32.95236165712862,Snake bite,Serious Injury,122,2019-06-04 01:52:45,Multiple vehicle accident
-12.981342711512497,34.11122893995617,Crop fire,Minor Injury,1154,2019-06-25 04:55:40,Vehicle collision
-10.09649700714008,32.26122417748542,Falling from tractor,Minor Injury,785,2019-06-18 10:29:01,Traffic jam due to accident
-15.145531845608811,35.26711604407912,Crop fire,Serious Injury,294,2019-06-15 15:33:36,Roadside emergency
-9.065087289961253,34.99415632435949,Heavy equipment accident,Moderate Injury,1257,2019-06-12 22:55:20,Pedestrian hit
-11.113708743671117,32.96742453359188,Falling from tractor,Moderate Injury,252,2019-06-14 01:13:19,Vehicle collision
-15.189929789113592,35.48307820930113,Flood damage,Moderate Injury,609,2019-06-22 15:31:33,Roadside emergency
-10.91210994592305,34.97779503896565,Falling from tractor,Minor Injury,1146,2019-06-12 11:52:01,Traffic jam due to accident
-12.5571750152465,34.34857526790676,Falling from tractor,Serious Injury,29,2019-06-09 13:50:01,Vehicle collision
-11.143376137713778,32.19217716805609,Machinery malfunction,Minor Injury,1390,2019-06-26 21:04:03,Road accident
-10.660797373500575,33.60380673127037,Heavy equipment accident,Minor Injury,402,2019-06-05 10:55:12,Single vehicle crash
-16.084297268670287,33.714185917193134,Falling from tractor,Moderate Injury,91,2019-06-07 06:15:22,Hit and run
-12.746351467816005,32.630903379126906,Pesticide poisoning,Serious Injury,224,2019-06-29 07:22:30,Single vehicle crash
-9.351845692212235,32.026662961662836,Drought impact,Serious Injury,38,2019-06-26 00:28:15,Hit and run
-14.224481728488673,34.785825576667904,Machinery malfunction,Fatalities,194,2019-06-11 04:16:36,Roadside emergency
-12.046751712463546,32.19325880641261,Drought impact,Moderate Injury,1286,2019-06-15 04:48:25,Traffic jam due to accident
-13.837233062366128,34.06339137222463,Flood damage,Moderate Injury,916,2019-06-22 08:13:45,Roadside emergency
-13.159484261413777,35.4183387285793,Flood damage,Fatalities,116,2019-06-20 09:37:11,Multiple vehicle accident
-12.40763315003292,35.17937656268825,Drought impact,Serious Injury,95,2019-06-18 06:19:31,Pedestrian hit
-12.405091820284852,32.809900390047076,Snake bite,Fatalities,193,2019-06-11 14:39:15,Roadside emergency
-15.172208215228022,35.08173660470301,Snake bite,Moderate Injury,839,2019-06-03 13:29:23,Vehicle collision
-11.32396476339773,31.71131672423714,Snake bite,Fatalities,295,2019-06-07 08:12:39,Multiple vehicle accident
-16.079691153396027,31.7800437260685,Snake bite,Fatalities,70,2019-06-01 09:27:40,Roadside emergency
-15.673566555667099,34.096110528817746,Drought impact,Fatalities,280,2019-06-07 01:06:35,Roadside emergency
-16.758394131667792,33.15460094781234,Pesticide poisoning,Moderate Injury,629,2019-06-14 17:27:31,Single vehicle crash
-15.849932368790801,33.240384930990224,Drought impact,Moderate Injury,701,2019-06-03 12:40:07,Single vehicle crash
-13.00886537761642,33.945186719088376,Machinery malfunction,Minor Injury,345,2019-06-07 05:36:48,Road accident
-11.949368007984967,32.46945852414377,Chemical burn,Minor Injury,1138,2019-06-27 11:28:29,Road accident
-10.449513083767295,32.548551188635294,Crop fire,Fatalities,152,2019-06-29 16:23:13,Traffic jam due to accident
-15.929606976595915,33.629022284594704,Drought impact,Minor Injury,1447,2019-06-18 21:34:09,Roadside emergency
-9.999702143668856,34.6968440356017,Heavy equipment accident,Minor Injury,1307,2019-06-07 23:32:20,Multiple vehicle accident
-10.834583031376717,34.16321109557405,Snake bite,Fatalities,80,2019-06-17 16:13:47,Traffic jam due to accident
-13.524109205300743,32.88752599101788,Machinery malfunction,Serious Injury,299,2019-06-14 16:01:26,Road accident
-9.344483605213362,33.41413522293533,Falling from tractor,Minor Injury,971,2019-06-20 10:45:03,Road accident
-8.882292072634598,32.38583244385799,Falling from tractor,Moderate Injury,1317,2019-06-18 04:39:27,Pedestrian hit
-15.1461355738757,32.00553406477484,Heavy equipment accident,Serious Injury,384,2019-06-25 11:59:10,Multiple vehicle accident
-13.757548177838512,34.809476321346835,Machinery malfunction,Moderate Injury,166,2019-06-02 07:43:34,Vehicle collision
-9.396198093990002,32.76093414038525,Snake bite,Minor Injury,562,2019-06-08 14:45:28,Single vehicle crash
-11.028875490512322,32.413954895890946,Flood damage,Fatalities,293,2019-06-03 20:31:54,Multiple vehicle accident
-16.396685687606222,34.44880750005451,Snake bite,Moderate Injury,581,2019-06-08 17:06:13,Vehicle collision
-10.551329580441223,34.15748463017726,Crop fire,Serious Injury,79,2019-06-20 20:19:57,Pedestrian hit
-10.18131112919539,34.21743091901332,Pesticide poisoning,Minor Injury,127,2019-06-11 05:29:01,Pedestrian hit
-10.798499659620452,32.61642263519259,Pesticide poisoning,Minor Injury,1421,2019-06-18 09:36:35,Pedestrian hit
-10.40768906657146,32.63127633270822,Flood damage,Moderate Injury,292,2019-06-13 11:51:51,Pedestrian hit
-10.203692566758406,32.58437841395113,Pesticide poisoning,Fatalities,104,2019-06-16 01:34:38,Roadside emergency
-15.294352255298492,32.39806027882269,Flood damage,Minor Injury,239,2019-06-08 19:42:38,Vehicle collision
-14.901536783861953,34.30666574334416,Snake bite,Minor Injury,317,2019-06-04 05:00:23,Roadside emergency
-11.728944247150189,35.06814290558763,Drought impact,Moderate Injury,601,2019-06-09 06:21:29,Multiple vehicle accident
-9.544306940213747,34.57829717991958,Drought impact,Minor Injury,1126,2019-06-23 00:48:56,Pedestrian hit
-14.259913239096939,34.84669078969175,Animal attack,Minor Injury,1036,2019-06-13 09:18:54,Pedestrian hit
-12.0911957939134,33.31300177917739,Chemical burn,Serious Injury,100,2019-06-02 09:56:40,Single vehicle crash
-11.336632954565456,34.30014014967311,Flood damage,Serious Injury,137,2019-06-11 22:34:58,Road accident
-13.177969647646659,33.112775512161306,Falling from tractor,Serious Injury,250,2019-06-29 09:49:48,Single vehicle crash
-11.091153834803052,33.79099830299582,Heavy equipment accident,Fatalities,216,2019-06-22 16:43:33,Pedestrian hit
-9.609650461021381,33.61727399227806,Animal attack,Moderate Injury,311,2019-06-09 07:24:39,Single vehicle crash
-11.805910692870755,32.410473094769664,Animal attack,Moderate Injury,1473,2019-06-01 02:22:57,Roadside emergency
-12.477944936540375,33.2428318909291,Flood damage,Serious Injury,396,2019-06-29 14:32:22,Pedestrian hit
-13.283204937154938,35.52673621091011,Pesticide poisoning,Serious Injury,386,2019-06-07 13:25:23,Vehicle collision
-12.177434420878178,32.694377820551175,Machinery malfunction,Serious Injury,26,2019-06-25 14:55:23,Single vehicle crash
-13.947761259007386,32.239862795666774,Crop fire,Serious Injury,245,2019-06-25 21:11:29,Pedestrian hit
-13.659887581694031,33.36757926163079,Pesticide poisoning,Serious Injury,16,2019-06-02 23:29:06,Multiple vehicle accident
-12.541095886885255,34.83973743400619,Animal attack,Moderate Injury,865,2019-06-03 05:23:20,Vehicle collision
-16.24904567424519,34.01530698992869,Falling from tractor,Serious Injury,328,2019-06-18 13:43:56,Pedestrian hit
-14.954667634329374,34.40666031586345,Machinery malfunction,Fatalities,223,2019-06-14 06:18:13,Vehicle collision
-12.453490994411132,32.46119159877172,Machinery malfunction,Fatalities,84,2019-06-19 13:11:10,Traffic jam due to accident
-13.340720699202553,34.16103484431058,Heavy equipment accident,Serious Injury,327,2019-06-15 02:06:15,Road accident
-14.1274581862775,32.991061563849435,Pesticide poisoning,Serious Injury,143,2019-06-11 06:17:44,Road accident
-10.957523379629869,35.01384132918088,Animal attack,Fatalities,238,2019-06-05 08:43:03,Traffic jam due to accident
-11.251070668995393,34.20202327180252,Flood damage,Minor Injury,1172,2019-06-08 18:23:07,Multiple vehicle accident
-15.451155842852737,32.49747085999017,Machinery malfunction,Serious Injury,352,2019-06-04 11:21:39,Vehicle collision
-9.7773259504737,31.965882052182582,Chemical burn,Serious Injury,155,2019-06-05 13:37:03,Roadside emergency
-12.831473697560394,31.878827508776652,Crop fire,Serious Injury,228,2019-06-24 13:39:52,Hit and run
-10.870556538221809,33.18077792789456,Flood damage,Moderate Injury,862,2019-06-25 23:28:29,Hit and run
-12.211987731418613,32.76277050115108,Chemical burn,Minor Injury,747,2019-06-13 07:55:32,Road accident
-8.82838985108697,34.268516888911535,Pesticide poisoning,Moderate Injury,649,2019-06-24 15:44:48,Multiple vehicle accident
-10.783347133290583,33.68736198651533,Pesticide poisoning,Moderate Injury,480,2019-06-24 11:48:03,Pedestrian hit
-11.145365723889633,32.76343634090131,Chemical burn,Moderate Injury,949,2019-06-25 23:49:41,Single vehicle crash
-10.574781645765515,32.3009816006827,Machinery malfunction,Minor Injury,998,2019-06-19 23:27:15,Pedestrian hit
-15.639269955178698,32.213711060242304,Pesticide poisoning,Moderate Injury,674,2019-06-20 11:22:45,Multiple vehicle accident
-15.149779592439378,35.13405515287606,Crop fire,Minor Injury,1118,2019-06-11 02:10:48,Traffic jam due to accident
-11.088909264677795,32.67417275488327,Machinery malfunction,Moderate Injury,437,2019-06-20 21:18:15,Pedestrian hit
-12.842967547567024,34.290774165727434,Animal attack,Minor Injury,1307,2019-06-20 00:23:10,Multiple vehicle accident
-10.765556723874871,34.920316274825616,Falling from tractor,Serious Injury,59,2019-06-19 05:36:58,Roadside emergency
-15.959759234969166,34.141761992291556,Animal attack,Moderate Injury,360,2019-06-23 22:39:38,Traffic jam due to accident
-12.50424362866778,35.113878317321905,Chemical burn,Moderate Injury,160,2019-06-09 11:32:22,Road accident
-13.760792122511383,33.26387913725276,Pesticide poisoning,Moderate Injury,118,2019-06-10 19:06:40,Road accident
-13.137708252325025,35.49663987496984,Falling from tractor,Moderate Injury,801,2019-06-05 12:57:48,Hit and run
-11.966455759582075,32.23725421654527,Heavy equipment accident,Moderate Injury,863,2019-06-20 13:11:11,Hit and run
-12.776761870723636,32.11451213744385,Pesticide poisoning,Moderate Injury,407,2019-06-06 07:04:16,Vehicle collision
-12.477310722210692,34.31842089898148,Crop fire,Serious Injury,183,2019-06-23 10:16:05,Hit and run
-12.903730868495007,35.44361131999652,Machinery malfunction,Moderate Injury,449,2019-06-17 12:24:35,Traffic jam due to accident
-13.52062723862862,34.91317850807986,Drought impact,Serious Injury,87,2019-06-02 12:48:14,Multiple vehicle accident
-10.628100614631986,32.01261076337468,Animal attack,Moderate Injury,295,2019-06-05 16:19:46,Road accident
-16.682741513625185,32.816296147181475,Falling from tractor,Fatalities,164,2019-06-07 01:53:47,Single vehicle crash
-12.01041167139434,35.394062783957786,Snake bite,Fatalities,223,2019-06-24 02:20:53,Roadside emergency
-12.272898471835898,32.71211139389111,Machinery malfunction,Minor Injury,1226,2019-06-10 11:48:37,Single vehicle crash
-11.072052774378372,34.8034348781962,Snake bite,Serious Injury,135,2019-06-29 07:51:11,Multiple vehicle accident
-12.005735962724708,34.97752349587767,Machinery malfunction,Moderate Injury,458,2019-06-02 02:16:46,Pedestrian hit
-10.190413342361646,33.67199032970549,Snake bite,Moderate Injury,208,2019-06-27 03:03:14,Traffic jam due to accident
-9.136173887324698,33.23994168299933,Machinery malfunction,Moderate Injury,654,2019-06-05 17:12:26,Traffic jam due to accident
-14.05008167028701,33.49249275238225,Animal attack,Moderate Injury,522,2019-06-14 04:36:22,Single vehicle crash
-14.968012665251004,32.60878018968684,Falling from tractor,Fatalities,147,2019-06-19 10:48:02,Hit and run
-13.403933006508751,35.23198802787022,Drought impact,Serious Injury,301,2019-06-04 11:26:04,Pedestrian hit
-14.485200956688464,33.49445384064984,Flood damage,Moderate Injury,359,2019-06-08 22:31:56,Roadside emergency
-11.878846402673345,35.20453938420616,Snake bite,Serious Injury,67,2019-06-01 05:06:54,Multiple vehicle accident
-9.512536301521571,32.12854618042885,Pesticide poisoning,Fatalities,34,2019-06-29 02:09:16,Traffic jam due to accident
-15.671243932679797,35.62357007316052,Falling from tractor,Serious Injury,88,2019-06-18 10:09:43,Pedestrian hit
-15.976667013963386,33.46536142627673,Heavy equipment accident,Serious Injury,343,2019-06-29 15:39:05,Single vehicle crash
-14.739556211126313,31.899410048760657,Chemical burn,Serious Injury,383,2019-06-22 19:29:04,Hit and run
-10.993018179082666,31.860566519020324,Flood damage,Minor Injury,482,2019-06-24 18:17:55,Vehicle collision
-12.054085645087193,34.664980739628085,Flood damage,Serious Injury,282,2019-06-21 16:25:37,Vehicle collision
-15.96536506612516,34.319780715446576,Drought impact,Moderate Injury,825,2019-06-01 20:45:42,Road accident
-9.457558337581851,34.88643701018525,Falling from tractor,Moderate Injury,600,2019-06-22 14:08:22,Road accident
-10.48302544212103,32.12725543445311,Flood damage,Fatalities,290,2019-06-01 05:08:51,Multiple vehicle accident
-16.59650983984253,31.850860633460773,Pesticide poisoning,Moderate Injury,1438,2019-06-06 19:46:11,Roadside emergency
-11.58860332842368,33.723973986212414,Crop fire,Minor Injury,1102,2019-06-29 02:21:56,Single vehicle crash
-10.633164051897689,33.244877116671766,Falling from tractor,Fatalities,168,2019-06-09 08:30:39,Vehicle collision
-13.795750103328238,33.539309869216986,Snake bite,Minor Injury,1332,2019-06-02 00:49:28,Pedestrian hit
-16.23069533124327,35.636690099126284,Chemical burn,Moderate Injury,728,2019-06-14 12:53:53,Roadside emergency
-16.163751108054367,35.554169832375855,Pesticide poisoning,Minor Injury,648,2019-06-18 09:51:05,Vehicle collision
-15.949151680567079,35.44156894310584,Crop fire,Minor Injury,173,2019-06-16 20:54:51,Hit and run
-10.08169613311603,34.81401699999999,Animal attack,Fatalities,295,2019-06-07 01:53:59,Pedestrian hit
-9.521830999901967,33.11517178661729,Machinery malfunction,Minor Injury,1266,2019-06-18 19:39:55,Multiple vehicle accident
-15.801198068689503,33.342038483840575,Drought impact,Minor Injury,1462,2019-06-13 04:17:27,Hit and run
-14.899828904277204,33.886479533126945,Falling from tractor,Minor Injury,407,2019-06-24 01:27:33,Road accident
-15.460801532372702,34.998916447363165,Machinery malfunction,Serious Injury,34,2019-06-28 19:42:37,Traffic jam due to accident
-15.29502259043186,31.98210281677234,Heavy equipment accident,Moderate Injury,208,2019-06-25 15:42:48,Single vehicle crash
-10.10519841165014,33.39021566810416,Drought impact,Fatalities,117,2019-06-25 12:06:03,Road accident
-14.132793091140137,32.0371659472987,Chemical burn,Moderate Injury,1308,2019-06-20 04:25:36,Traffic jam due to accident
-14.297789215556241,33.748044042831104,Flood damage,Serious Injury,358,2019-06-18 02:05:20,Road accident
-14.967656901609413,35.26964726306469,Snake bite,Serious Injury,142,2019-06-25 16:11:12,Hit and run
-11.93508168145976,34.80864030127319,Pesticide poisoning,Minor Injury,484,2019-06-09 12:22:55,Vehicle collision
-13.756933583867177,32.61225597347072,Flood damage,Moderate Injury,819,2019-06-07 16:50:29,Pedestrian hit
-10.848330274808989,35.57492376441122,Heavy equipment accident,Serious Injury,91,2019-06-29 11:22:46,Multiple vehicle accident
-15.14152892724617,34.35270757626386,Machinery malfunction,Minor Injury,102,2019-06-05 13:47:33,Multiple vehicle accident
-10.501314586945497,31.751293689613718,Animal attack,Serious Injury,143,2019-06-06 04:21:59,Traffic jam due to accident
-11.968339392110792,32.72143739935347,Drought impact,Minor Injury,1002,2019-06-17 05:13:48,Roadside emergency
-15.86928961855617,32.74242466768287,Heavy equipment accident,Serious Injury,89,2019-06-06 14:45:10,Traffic jam due to accident
-13.476398463897088,31.984247052892005,Falling from tractor,Serious Injury,177,2019-06-12 10:14:47,Traffic jam due to accident
-9.897760419314734,35.51091301158068,Flood damage,Serious Injury,368,2019-06-19 23:00:48,Vehicle collision
-9.424006952566076,33.60389096652066,Flood damage,Serious Injury,373,2019-06-02 16:43:15,Pedestrian hit
-13.068370025119059,35.25742580559265,Drought impact,Fatalities,150,2019-06-04 03:32:55,Road accident
-12.947729284630086,32.98597339364073,Drought impact,Moderate Injury,959,2019-06-01 05:45:36,Single vehicle crash
-9.45991584223377,32.205924938913995,Chemical burn,Serious Injury,172,2019-06-18 21:41:10,Roadside emergency
-12.10106625363156,33.58837099522861,Heavy equipment accident,Moderate Injury,1411,2019-06-20 18:10:32,Roadside emergency
